Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,City,Pickup Location,Drop Location,Fare (INR)
8/1/2025,19:35:30,9894e88c-af04-44a4-8aa0-eb9f2cd60a25,Ongoing,c68e2f49-0bd5-4088-91ab-c4b1236cc7be,Prime SUV,Mumbai,Ramachandran Chowk,Srivastava,236.98
7/15/2025,16:13:41,f5d6de58-bddd-4529-a301-f9dbce132ecf,Ongoing,0adb907d-1e99-40f8-9908-30fde8223005,eBike,Chennai,Rau Path,Hayre Zila,420.71
6/7/2025,11:45:54,b550cf16-ec67-41de-aadd-a33c9b4343d7,Ongoing,6337db9c-0d2c-4f0a-8a7f-93aa403a5ebc,eBike,Lucknow,Wadhwa Ganj,Kanda Chowk,158.83
6/23/2025,9:34:07,4287ab80-cc8d-4c5f-a3bd-1876a7d1fb0f,Cancelled,8132279d-fea3-4b34-b6c9-f61b55629c25,Auto,Bangalore,Master Nagar,Dewan Street,405.68
6/12/2025,16:59:20,35844e40-f6d6-4c5d-a500-2fdb0aac12ad,Cancelled,214c0364-07ad-4d94-bbf9-8bfcc145f183,Bike,Hyderabad,Tella Nagar,Grewal Nagar,523.28
8/4/2025,12:08:33,4f708c73-16aa-4d88-b40c-6c12eabedc17,Completed,7c02a98e-e838-4875-9fd2-1aa29e0addd6,Auto,Pune,Soman Road,Das Zila,691.39
7/30/2025,4:45:28,59e00f46-921e-4892-9460-bb7c5f2a71e4,Cancelled,aa902867-96e5-4da7-9a20-4e6e97bcfc92,Prime SUV,Jaipur,Walla Chowk,Chad Street,434.76
6/30/2025,2:30:13,639571a4-6b83-44e6-acf7-4e890cf48554,Ongoing,1452c283-ae64-47ca-bcb0-7b0b4a886340,Prime SUV,Delhi,Handa,Varma Street,1079
7/31/2025,21:17:14,8d88cf0c-d197-4bd3-b7b0-4a54c00a17b2,Cancelled,6817df47-7186-41f6-aecf-055844b6de7e,eBike,Pune,Saraf Nagar,Mander Street,1454.51
7/30/2025,6:28:14,87438947-0bba-49bb-b32d-01e2e821dc8d,Ongoing,22d1ade4-4503-4ee8-9215-e52fd3171bdc,Mini,Pune,Tripathi Circle,Krishna Path,1111.29
7/22/2025,19:56:14,c09fce7c-8ca3-4c18-9ef2-d410ed0a722f,Cancelled,64650f22-53ee-48b7-8450-c927d8537317,eBike,Lucknow,Bhasin Road,Bawa Zila,579.78
6/7/2025,4:02:02,6a19f627-f7a9-4a7d-b323-cdf4735c377a,Cancelled,dd144170-0725-4161-b262-c432d5a86cf1,Auto,Ahmedabad,Din Path,Gade Ganj,190.76
6/19/2025,4:35:26,a22772da-6ebe-4c6c-8b7a-751ea7415280,Ongoing,ca88f3f5-270c-49fe-838d-66335aeb0b6f,Prime Sedan,Lucknow,Rege Nagar,Gopal Marg,1226.89
7/21/2025,0:24:23,51ece4c3-1cea-49f5-b823-d3c2bac91dcf,Ongoing,2bf368b6-a28d-4723-9cf5-1d715dcf7111,Prime SUV,Ahmedabad,Bhargava Ganj,Gole Marg,1056.88
6/16/2025,7:38:13,327bdf3f-2216-4dfc-9eaa-1c75ef6b6d1c,Cancelled,5c7796e0-ec49-4c08-aa8e-d29074b30e38,Mini,Hyderabad,Buch,Sharma,1481.9
6/17/2025,11:35:57,c2f0f000-b896-4c6b-8619-90b978ef5edb,Cancelled,c5befd1a-cfa7-49ce-bac1-2925b535c723,Prime SUV,Kolkata,Lalla Zila,Kar,727.93
7/8/2025,0:01:16,4dd89f41-b944-4ce5-bceb-8b23aec01e34,Completed,eb903d2c-d358-4783-a158-ca52cdbf0470,Bike,Pune,Vora Marg,Subramanian Chowk,128.9
7/30/2025,13:05:24,714f64bb-5079-48ca-909e-98214da7ce27,Ongoing,06422f4a-24be-4d60-a5c6-4aa6186f2ab8,Prime Sedan,Ahmedabad,Chakraborty Circle,Randhawa Street,1097.89
7/5/2025,10:53:22,376db267-5e73-410f-b118-790e523daad6,Completed,947d61d4-8d6f-40eb-9d13-314b0d9137a0,Mini,Delhi,Kalla Ganj,Mani Chowk,228.51
7/15/2025,18:17:07,14e0bc5c-0d21-412e-86f5-9fa6f53b2307,Cancelled,8a340c32-536b-4a09-879d-835723c6def0,Prime Plus,Hyderabad,Dhar Zila,Thaker Road,1403.68
8/3/2025,19:18:08,de86a789-644e-4729-81d6-70f53db51f3f,Ongoing,a35ba47a-4c0c-4140-b49f-fd915711effd,Prime SUV,Jaipur,Chaudhry Street,Lata Marg,165.93
8/2/2025,10:05:15,ccb3a862-7e25-4c9d-91ff-b2e0316bb596,Cancelled,7a422589-8e59-4d30-b59c-2ce53ee51f20,Prime SUV,Bangalore,Keer Street,Rout Ganj,982.33
7/20/2025,19:37:01,77d5ac5b-58df-42fc-b0af-3efedc2d9361,Ongoing,fbef09f4-a923-4d69-b4a8-7a37dc33fa3e,Prime SUV,Hyderabad,Hayre Circle,Seth Path,810.83
6/28/2025,5:26:00,58482e0f-5742-4e17-a21f-af0aa9940fdb,Cancelled,df8a710a-44d1-4cd6-8a60-f0235796825c,eBike,Mumbai,Handa Path,Raj Ganj,884.59
7/1/2025,6:42:31,4af99b93-bdfe-472a-8176-8fab26e9bf7f,Completed,a9811018-6085-41a2-91ec-161ce4119f7f,Auto,Lucknow,Jhaveri Ganj,Thaker Marg,626.9
6/21/2025,3:12:58,56bcca3c-1815-4f05-a163-7cfc8756087b,Completed,f49d6f1d-5d68-48a9-804a-c2c20d4ac47f,Auto,Delhi,Lalla Ganj,Venkatesh Circle,1448.41
6/15/2025,11:13:43,9064be73-d945-4edf-bd72-6ab18d5a9a09,Completed,b8561793-a20f-485a-ad95-4e3729a16e98,Mini,Jaipur,Kadakia Road,Wadhwa Road,1408.26
6/21/2025,20:37:54,a364af89-26c2-4162-8abc-c020a3a0d1bb,Ongoing,67383991-6328-4530-9e95-c0628e68cce0,Prime Sedan,Bangalore,Brahmbhatt Path,Suresh Ganj,1279.04
7/22/2025,9:25:34,2194977c-2a32-444c-a1a9-5f7cb53c41b7,Ongoing,e2549333-8f72-4faf-9274-88efd776f90d,Prime Plus,Delhi,Devan Ganj,Khurana Zila,636.69
6/17/2025,7:20:40,e3f8b9cd-85d8-4deb-8efe-5cf285ce4b27,Ongoing,63b0a980-6ce1-44de-bb93-2d90c371d467,Mini,Chennai,Bhatia Path,Kari Nagar,361.47
7/30/2025,15:31:51,eaa930e9-1c02-4ded-9348-0d20bf1c0ab3,Completed,e67bc2f7-8175-4e1d-b2f3-1346ff57e4a3,Auto,Hyderabad,Biswas Marg,Jain Street,528.64
7/17/2025,5:34:14,a7d883d8-fb77-4417-a2c7-0e2d9f595d13,Ongoing,3dcaeb02-96f9-431f-bd94-6bb653c0afcd,Prime Plus,Ahmedabad,Sule,Rastogi Chowk,1333.5
8/4/2025,0:49:03,320a519a-45b2-4933-8122-1932dbed79fe,Cancelled,0d2109d1-0bea-4d66-b91c-f828a73c00c4,eBike,Chennai,Basu Marg,Sethi Street,852.91
8/3/2025,11:42:20,5b13d75d-8885-4f63-a339-d02bd801d422,Ongoing,e1c3d44b-5504-468a-9d56-4ed8acbd6856,Auto,Hyderabad,Gulati Road,Gole Path,332.47
7/21/2025,23:47:25,c012e08c-1508-4ac9-9b53-2c63727e9918,Completed,a8ba0def-2657-40be-a460-91b2036db749,Prime SUV,Lucknow,Banerjee Street,Bawa Zila,517.29
8/4/2025,8:00:58,845c5217-dbbb-46d6-9221-a874ce688e40,Completed,34d1091c-4cd0-422c-85e7-f47f7a392a90,Prime Sedan,Delhi,Kadakia Marg,Apte Marg,930.55
6/25/2025,22:10:04,9c0309a0-b302-4373-8d3a-8741f5667504,Cancelled,6d353d61-3523-4007-b0c4-ca3eef1ade9a,eBike,Hyderabad,Sha Street,Lall Path,432.57
7/16/2025,22:42:19,6a962b5e-53fe-43ec-82e5-9f06ce6feff3,Ongoing,525eb880-b107-43e0-a9e1-f9e296167264,eBike,Mumbai,Karpe Nagar,Ramanathan Marg,1022.3
6/12/2025,22:27:48,352248f6-a14a-4bd8-b183-64d61f9e090a,Ongoing,df1f7944-d491-49f9-bd22-8aa9f74238e1,Prime Sedan,Mumbai,Bains Marg,Gole Nagar,717.01
7/18/2025,23:12:17,9e2f871d-17d1-464a-82e4-4bf46b0a2bed,Cancelled,874b63ad-e8d4-4961-a479-84a87b090f3d,Prime Plus,Mumbai,Chad Marg,Comar Chowk,843.06
8/1/2025,21:30:23,6e7bc6b4-e99a-4de5-b711-bc5a48a92fdb,Cancelled,e2676732-9ba2-47c0-ae2d-46e193c25b2b,Auto,Chennai,Sandhu Road,Shankar Road,60.03
6/8/2025,5:29:31,bc18640d-a93b-48e1-a3d6-2205200e9388,Completed,799ef332-efb5-46a4-a4a7-d280ca7a7145,Prime SUV,Delhi,Bobal Chowk,Chatterjee Zila,1045.66
7/16/2025,9:29:08,32c2ac8f-82e9-45f7-ba9c-4f7cb7702201,Ongoing,af223247-d39c-43dc-8959-69820e6a4525,Bike,Hyderabad,Zacharia,Kakar Circle,121.31
7/29/2025,18:03:09,3efffd0e-b279-4262-bacc-64badf168f8a,Cancelled,9167a3c6-1c97-4e0a-8bfc-a483eae3c29d,eBike,Bangalore,Chopra Chowk,Rattan Ganj,319.32
6/20/2025,13:56:37,ff8b0b7b-8d32-4c10-ac1e-693afc9b6aa0,Ongoing,f0d77d91-c384-4da9-b5db-df3b5490eaaa,Prime Sedan,Delhi,Gara Marg,Warrior Nagar,402.19
7/6/2025,19:46:04,404209d4-ebb6-4ece-8e66-5915f0178c01,Cancelled,0b01b8a9-cb05-4579-8971-fb59b4b6d459,Prime SUV,Delhi,Hegde Road,Rege Path,1131.83
7/15/2025,2:31:11,114e3218-9702-42ea-972f-6b68dd2cd76e,Completed,d9a786ac-0d0d-4070-ab6e-17a74a55e8a1,eBike,Chennai,Shankar Street,Dutt Ganj,743.49
6/25/2025,3:14:19,47ca7778-394a-4e69-97a4-fce18a11faf0,Cancelled,a4d49999-f42f-4d46-b363-1106cee39539,Prime Plus,Jaipur,Handa Circle,Swaminathan Nagar,737.37
7/24/2025,1:13:20,c87d97fc-43ac-4ff2-9e3d-61d936e6c92f,Cancelled,24567cdc-28cf-4509-9315-c7120cda68cc,Prime Plus,Delhi,Sridhar Chowk,Vohra Road,1110
7/10/2025,18:17:04,f4a5985e-b803-426e-9688-63900994a853,Cancelled,3da61855-a982-40cb-8321-6799572abbc8,Mini,Ahmedabad,Agrawal Nagar,Dhillon Street,835.99
7/21/2025,16:26:42,c7632fa4-fe40-48f3-acbd-2da8f6e6e722,Cancelled,4bd4979d-e816-45f5-8f8a-a1b283c97e24,Prime Sedan,Pune,Shere Ganj,Sharaf Street,404.32
6/7/2025,5:13:16,8c822650-7201-445e-bbf0-d5766f4a781e,Cancelled,168c7b72-8913-41a7-913f-4838923db47e,Auto,Ahmedabad,Venkatesh Road,Srinivas Street,58.67
7/29/2025,1:52:35,5af149af-4322-4c94-a74b-9f281d67370c,Ongoing,929f34ed-61b3-4544-987c-020240fcc53d,Prime Sedan,Mumbai,Chana Zila,Madan Marg,981.46
7/17/2025,21:39:34,8279457d-19d6-4c4a-b99b-42631cbd0cdd,Completed,eddb1710-d939-4cfc-8d20-5b631c52564f,Mini,Kolkata,Raja,Ramakrishnan Ganj,867.31
7/29/2025,0:32:23,d2e9184c-7d1d-46a2-a37e-37ecf7142e87,Completed,10049673-5b00-4fd9-a1e5-e3a21d661be0,eBike,Chennai,Kanda Ganj,Char Marg,287.72
6/23/2025,6:09:10,ba4b3ba8-82b6-4be4-924a-3a2115de8f6a,Cancelled,dd72d2d7-eadb-4c0d-a4e4-c054a5a0f5db,eBike,Pune,Basu Zila,Mani Zila,925.03
7/21/2025,18:30:09,c1357dfa-ab61-47ff-b26f-4fdc5812477e,Cancelled,768d3881-5c61-4ca4-983a-a83eb6a010ee,Bike,Ahmedabad,Taneja,Shetty Path,677.11
6/8/2025,7:47:59,2a1b9242-15e8-42e9-bcce-97c7f904abe8,Ongoing,c73ea771-2eb5-41b9-9c61-784c03e03d4b,Prime Plus,Pune,Bhargava,Brahmbhatt Path,400.75
7/1/2025,19:19:53,1d8f6eb0-f616-4780-8304-fe8067434220,Cancelled,0a0a6385-1808-41f8-8745-6be30c83d3b6,Auto,Hyderabad,Uppal Zila,Bakshi Street,325
7/6/2025,1:56:11,34b45914-5f29-44c8-bc65-b68a370bd8fc,Cancelled,4fa5bf2f-a16f-4e88-9501-dfa3ffb97859,Prime Plus,Chennai,Balan Zila,Bhagat Chowk,1235.2
7/4/2025,2:19:34,b6cce9be-b85a-4509-ad94-f8ee82917d62,Ongoing,a3ca9f51-1d16-44dc-9afa-eb0402910af0,Prime SUV,Ahmedabad,Raja Road,Ray Marg,1050.79
8/3/2025,23:18:20,c2ce87ec-a2af-4006-bb67-19c3bb088ee3,Cancelled,9bdd491b-495b-4496-8ddd-1f9232a37a7f,eBike,Kolkata,Toor Chowk,Mallick Street,925.37
7/23/2025,21:42:20,fd501dce-bc81-4681-acb5-b13bc6676402,Ongoing,6589251d-14b0-4130-9cbe-b52161a211ec,Mini,Kolkata,Devi Nagar,Bains Zila,744.63
6/20/2025,14:41:59,513b6638-4c82-4de7-85db-8f2fae68e519,Completed,a88d54bc-6f59-4028-92ba-254d1ea73c45,Auto,Jaipur,Jha Ganj,Savant Ganj,1189.89
7/31/2025,21:05:03,87db75e7-270e-490c-aded-5102a56af45b,Cancelled,968e5aeb-6408-436e-8365-30cfad0c34cf,Prime SUV,Kolkata,Aggarwal Chowk,Mane Road,243.23
7/24/2025,19:15:08,d5700c39-f97f-4177-aac4-897a4defd938,Completed,bfe9cdb8-2ae6-4720-bccc-85a1ff2d6768,Prime Sedan,Kolkata,Bir,Sastry,870.01
6/27/2025,10:23:28,4e513859-6dda-446e-b8c4-1ff273195834,Cancelled,febc959d-9af8-4d0b-a11a-d6588227c529,Bike,Mumbai,Wagle,Ganesan Ganj,1297.89
7/11/2025,23:48:03,45d731a9-0264-4f7c-8616-61dabac02b40,Cancelled,2a06a151-6bf0-47e7-b2fd-74f7714dab9c,Bike,Jaipur,Tripathi Road,Singhal Marg,469.19
6/6/2025,11:49:19,0664a4ae-c05e-4215-b033-95c2d8e58ad8,Cancelled,1513c7d3-611f-4874-b13f-f459ade4fe81,Mini,Mumbai,Kadakia Marg,Sinha Nagar,107.88
6/14/2025,2:54:58,4f3fc2c0-796f-45a9-b841-3344bb6a32f8,Completed,17e5bbdf-a016-422d-b14f-b55e564979da,Prime Plus,Jaipur,Tara Path,Vaidya Path,1309.44
7/10/2025,4:02:51,542aa8c3-1a5e-4008-b931-fbe418e662b6,Cancelled,5e82cc6f-a55c-4b47-a858-614a0f93bbbd,Bike,Pune,Chawla Street,Vora Circle,1386.26
7/6/2025,20:17:51,ab90c0e4-837d-4771-aaf1-be86abdd791e,Ongoing,145a2fc8-e517-4220-8c46-b809819066a4,Prime Plus,Pune,Upadhyay,Samra Road,517.13
6/26/2025,5:05:14,f53f04f2-2de7-4f8b-8a4a-04bb73ba2223,Completed,f5bfa425-6a08-4502-9230-d44d675bdf56,eBike,Mumbai,Chopra Zila,Ramesh Nagar,1156.48
6/28/2025,16:55:22,0206da6b-868e-4ea3-a280-12c85fb2557c,Ongoing,e5d157d5-d9c4-4b44-bb91-388ef163e713,eBike,Chennai,Batta,Issac,1232.44
7/14/2025,2:55:50,9573b00d-e6c7-4f87-9416-ec3b1701341b,Ongoing,244dcdcd-e0f2-43be-b1e2-2ce1edae1e2d,Bike,Jaipur,Sarna Ganj,Rastogi Nagar,1405.42
7/29/2025,9:49:45,93327e22-5961-490e-bb39-f56ef3a640c4,Cancelled,7d4001a6-b7e1-4418-a6c0-ef1019275af2,eBike,Ahmedabad,Jain Street,Bal Nagar,1348.87
6/6/2025,8:35:58,34230362-a031-414d-bba1-720a551b58c8,Cancelled,690a923b-e8bd-4e04-94cc-0f173ff182de,eBike,Lucknow,Karan Zila,Kala Road,717.27
6/13/2025,14:27:26,74ee2866-2c71-44e6-a4f3-4d2b4f448a0e,Completed,ee1c4ed7-88d2-460d-8dc2-ea29dca0e31c,Bike,Delhi,Manne Ganj,Kari Ganj,945.1
7/29/2025,14:11:29,c43e0a75-b117-4f55-81db-863bd35c18f2,Completed,60fc3f02-b3bf-4115-8a81-52ff2d899d1b,Bike,Ahmedabad,Samra Chowk,De Nagar,910.92
6/23/2025,19:30:28,56491f7f-eff1-4085-86e8-aaf13f18f6a1,Ongoing,7ade14db-3c2b-4443-a352-7d7c121bc591,Prime Plus,Kolkata,Raman Chowk,Deshpande Marg,320.91
6/23/2025,6:08:10,ba9a0f3d-a5fb-4677-9cf7-4ea30b8d4838,Cancelled,71cfa393-48a1-44e2-a581-78da7ac8bc25,Auto,Kolkata,Virk,Wadhwa Road,289.74
7/20/2025,12:11:32,51cfe07e-45bb-496d-86d2-7fb89bf236fa,Ongoing,6c1c7cf1-b7ea-4e0a-aadf-088757dd4d73,Bike,Pune,Bumb,Mand Zila,736.43
6/12/2025,11:43:00,0b853dee-1454-4300-bc16-05812a154b02,Cancelled,7301bb86-5b82-485b-b4b8-989e47f84745,Prime Plus,Jaipur,Kala Circle,Madan,393.3
7/1/2025,3:11:38,2d4c6c78-9b7b-4e25-b8d1-959e3fc83db0,Ongoing,8b9d805d-5f5e-4630-b21d-633cb29a7ede,eBike,Mumbai,Kara Zila,Choudhary Road,1402.93
6/8/2025,0:03:50,9ea57a1b-ba06-4611-ae3a-b93326bce375,Cancelled,b62b76ea-834c-4035-8bbe-097b9c7b3e02,Auto,Ahmedabad,Babu,Vala Path,281.21
6/15/2025,20:09:51,3cff4ab8-2fbe-4b09-8d50-6560ab3e930a,Completed,316a18bc-c067-4866-8e86-66aae243275f,Prime Plus,Mumbai,Grover Circle,Mann Circle,1095.35
6/30/2025,5:05:23,456eb42e-14f9-4ab1-9b0f-d39e8bb9c53e,Completed,169e8d61-2592-4ef3-90f4-3fd8e67d9e4f,Prime Sedan,Jaipur,Johal Marg,Kuruvilla Street,1307.83
6/27/2025,9:05:37,52f993ba-fef7-4281-9f59-18b82fab852d,Cancelled,7a8abd51-6fcb-4a26-9020-65cad3f0136d,Bike,Delhi,De Marg,Babu Nagar,994.97
7/17/2025,23:14:33,d1268d62-1144-4366-ad55-7af4ebba6420,Ongoing,9e82c475-f674-48d0-bd5d-6a5b146a1cf1,Prime SUV,Jaipur,Acharya Circle,Ravi Marg,117.76
6/24/2025,23:29:43,69bd9f56-c3f8-4ddc-8909-77ee46a55b0c,Completed,baec0866-ad33-4292-a417-07a13848ca62,Prime Plus,Chennai,Bassi,Kota Road,395.53
7/13/2025,22:35:10,f24dad8c-c3ab-48d8-8387-574d8d9178e7,Cancelled,a4d5b840-ce71-4520-a7a6-e5292d392e37,Bike,Lucknow,Dani,Dada Chowk,314.42
6/15/2025,11:57:49,401a6986-7ec8-4762-afe0-28332e062508,Cancelled,df0a31ee-cce7-4bc9-85c2-396f87b9f913,eBike,Delhi,Jain Road,Sekhon Path,884.09
6/22/2025,16:19:58,d0d4f64a-fdb8-4d13-bc31-2bb97816cd10,Ongoing,a4b864c2-30a7-4c9b-8aef-5fbca5351f52,Prime SUV,Delhi,Sawhney Path,Chahal Street,414.48
6/26/2025,3:07:04,7ce25e9a-fc48-4938-b3bb-f22877e0f6e0,Cancelled,87cf1830-721c-445a-af32-b9e51335e8fd,Prime Sedan,Hyderabad,Yogi Ganj,Sharma Circle,1487.78
7/1/2025,7:41:51,39a0c3ff-4811-4cc0-8ed7-3ac0f72fb21d,Completed,9983b63f-414f-46de-9c77-9e0dac0e2bd8,Prime Plus,Delhi,Badal,Kale Path,144.63
7/28/2025,20:41:47,a050bbca-c456-4abb-be49-c9cc4f142dd3,Completed,e86635f0-1da4-4392-ab72-36a399fcb933,Prime SUV,Jaipur,Wagle Chowk,Gala Circle,944.43
6/9/2025,7:18:51,e9592e69-6479-4bc0-80e9-c29bd7f034c9,Ongoing,f64aaaf6-586f-4cfc-8ec1-a7f7dac566ef,eBike,Ahmedabad,Dass Circle,Sabharwal Circle,380.53
7/23/2025,6:51:11,eade6d72-fb70-470b-b293-f63e80b9e6aa,Ongoing,d8e35fd7-7c9d-467f-b2d2-00d69f55627a,Auto,Pune,Chander Chowk,Gade,1207.65
7/8/2025,21:07:47,4c1095e3-8da7-467e-b058-3ec8b76dee87,Completed,3c9d0b2b-65c0-4b00-8650-d4e5ba827c56,eBike,Hyderabad,Kara Nagar,Sarna Road,798.59
8/2/2025,18:12:16,18fefb05-74f2-4dcd-b408-ec723d28eb58,Ongoing,cd4f0bc3-0369-487a-b64a-1b875eb08f9f,eBike,Kolkata,Bahl Circle,Brahmbhatt Street,475.34
7/18/2025,8:23:58,8f3c64a1-439c-4153-9166-9e0a57494b68,Completed,75c74cf1-94b7-4e13-82ec-6433757979fe,Bike,Jaipur,Dass Zila,Sagar Chowk,358.01
7/3/2025,2:36:14,6c5d43de-6164-4943-82d1-106df7f325fa,Cancelled,53389b81-0d98-49bd-a14b-d8271b471161,Bike,Mumbai,Kamdar Marg,Mani Street,480.54
7/2/2025,23:30:15,faf21101-a55f-48c7-94f9-71d515d22428,Ongoing,19db375c-dfa4-4043-bec7-f70f75922ace,Prime Sedan,Pune,Ratta Road,Bhalla Zila,1006.77
7/28/2025,6:05:35,ab769d17-efdb-4bf2-8bfe-c550a200ec18,Completed,e4fc62d5-5ec3-498a-90a1-0a0e54992c36,eBike,Chennai,Sahota Chowk,Dube Path,926.74
6/24/2025,0:59:03,d6d0f332-0db1-47f4-b9b4-857dcc5e6c40,Ongoing,9f82b910-8ed7-4ec3-a863-ac8cc40e1d9c,Bike,Lucknow,Dara Street,Vyas Road,811.64
6/26/2025,9:19:55,10b63edd-5c13-4deb-b4b0-e645ab611571,Cancelled,bcf96796-1725-41d8-b1ce-0dd112964ab1,Mini,Jaipur,Bhatti Street,Rajan Path,1339.71
6/20/2025,14:16:45,8e9300df-b7bf-448c-86fd-74fc9b777b80,Completed,b3937da4-4c6a-42fc-bde1-ee6546699c1a,Auto,Hyderabad,Dyal,Badal Zila,63.18
7/8/2025,10:45:19,e3021ee6-c696-4f9f-bbbb-67545e121514,Completed,0dfd7237-7926-4c4d-ac54-88e9f7c4a2f1,Mini,Kolkata,Lall Path,Ravel Ganj,1025.37
7/9/2025,23:56:58,38124ef4-5e90-4887-aa2e-2b32b0cceaea,Completed,9dc10566-0e96-4730-b2e4-8eef47510f80,eBike,Ahmedabad,Bhalla Street,Hegde,530.53
6/17/2025,10:46:52,93b29811-17bc-49d3-a126-768f40675671,Cancelled,131eada3-0b60-45f3-b555-42f59ecde4fa,eBike,Delhi,Divan Nagar,Raj Zila,515.57
6/28/2025,11:10:17,eefd170e-f9ab-490b-a353-4c9669748627,Completed,18ea9229-912a-4935-a357-17cb382ecd00,eBike,Mumbai,Cherian,Gala Chowk,171.95
6/14/2025,2:55:32,bc75f652-7914-4f53-a009-ac79cd51e9fb,Ongoing,fd485332-1f20-4d80-908d-972ceeacaa34,Auto,Bangalore,Dhillon Circle,Banik Circle,1271.97
7/17/2025,17:31:27,e189a565-b3a0-400a-8cd9-9c3f9c076f65,Completed,9be70390-f81e-4739-9de1-ae0d558c703b,Prime SUV,Kolkata,Dhawan Zila,Grewal Ganj,1050.56
7/31/2025,21:28:32,3c63329b-56cf-46c9-9101-e8774c0fb2df,Cancelled,d9573748-f2c2-4ac7-9a85-310e0f217430,Prime Sedan,Mumbai,Jhaveri Nagar,Setty Ganj,233.91
6/29/2025,22:22:20,a03bedb2-66f8-4e3e-8724-8fdf6322aff3,Ongoing,6b0d295a-fdef-4bf9-a155-3743818dec1f,Mini,Lucknow,Roy Marg,Chanda Zila,614.06
7/23/2025,20:30:35,63ebd71d-ce02-4b72-b533-11dadf03fef8,Cancelled,f5f522a2-ad7e-47fe-bb93-855555d5a11b,Prime SUV,Jaipur,Warrior Path,Dixit Zila,1376.52
7/17/2025,11:18:18,5d7cd0fe-3040-469e-968f-bc4a3a85d98e,Ongoing,163ac53f-e004-4c76-aba2-ce92e515539e,Mini,Delhi,Walia,Mahal Path,691.72
7/10/2025,18:29:13,c41494a9-e3b2-46b2-a6c9-0f3756b13e44,Ongoing,a6347b01-8efa-42e1-8e7d-afd072f60ff8,Prime Sedan,Lucknow,Gulati Chowk,Mane,682.81
7/23/2025,12:45:19,1747ab53-5d84-4378-a281-843130449e92,Cancelled,ec56f6a2-e588-414c-b0f4-79ce2987cf6c,Auto,Bangalore,Venkataraman Chowk,Sachar Marg,1050.1
7/12/2025,6:20:24,e4897bf1-b6bc-4bb8-8a6f-8054f1d3b056,Cancelled,25040243-52a2-40f2-95fd-3b4692a9ee88,eBike,Jaipur,Varghese Nagar,Joshi Chowk,952.39
6/12/2025,4:43:35,bb0f4c78-1cf8-47b5-a32d-9248cccbf170,Cancelled,ce95f02d-2d8f-4464-9ce0-c1d2e6e343ba,Bike,Chennai,Deo Zila,Lall Ganj,342.52
6/19/2025,10:49:40,2a944210-ba7a-4dd2-ab95-368c14cc579d,Cancelled,5185e4a0-2c00-4480-981b-8829c756e538,Mini,Kolkata,Saini Nagar,Balan Path,1441.13
6/24/2025,4:43:14,68616d9f-5f70-4adb-b405-17241fd60269,Completed,64e818bb-0d3b-4a5e-b35e-8b20b678ae85,Mini,Ahmedabad,Garg Road,Batta Path,230.26
7/1/2025,13:19:46,6c248a62-d60a-4522-9afd-0d667dc90172,Cancelled,9af7c846-3587-4037-a090-fa2a7bd54117,Prime Sedan,Lucknow,Karan Marg,Master,55.48
7/30/2025,19:09:27,a00e1912-bfcb-4155-9985-a2b6a1d46b72,Ongoing,8dd45555-7c99-4d30-9907-59bb991c7e5e,Bike,Mumbai,Verma Chowk,Vaidya Nagar,1256.89
8/1/2025,4:38:34,b5089d15-54ca-488d-823a-853344898f4f,Completed,dff91e0e-17e1-487b-802a-79f3a0f1b7a5,Prime SUV,Chennai,Anne Road,Sha Ganj,1193.47
7/31/2025,17:15:58,3f5ef200-2fa1-4a43-bd4d-3e9b1571c9c9,Cancelled,97e1e9e4-3ed8-4e28-b81e-3cd3d22f6ef0,Auto,Kolkata,Hora Chowk,Devi Chowk,1477.79
6/26/2025,11:21:09,fe5a08ec-46aa-42ff-b013-3af9fee35df4,Completed,69587157-0d68-4286-904b-ae42047cd77a,eBike,Delhi,Randhawa Street,Sarkar Ganj,359.49
6/24/2025,12:37:32,0e2b7d4e-c219-44ce-9699-0c3de78f4827,Ongoing,bd9f54fa-231f-490f-8075-b113e5f88851,Prime Plus,Lucknow,Bassi Circle,Vaidya Zila,274.35
7/16/2025,13:28:36,37fdde2d-7502-4d26-95dd-218f26c5baeb,Ongoing,a78e71c1-993d-4449-923b-5acd2bc307f9,Auto,Jaipur,Rajan Ganj,Gade,1171.51
7/4/2025,3:28:14,694cb409-ca12-4130-b22c-1ba8a12f4edb,Ongoing,5a571bdc-bb2e-47cd-9df0-b0ce5f58a764,Prime Sedan,Bangalore,Sinha Street,Verma Marg,677.12
7/3/2025,23:12:38,b1e82b64-c1c9-4580-8ae3-639b50459c19,Completed,2e3a1669-9559-4cec-b92f-6304f4c078bb,Mini,Jaipur,Bajaj Road,Kannan Chowk,956.85
6/29/2025,7:36:24,8e184c5d-fdce-4884-bcf0-0d11af4b9134,Completed,efb9e45e-cd06-4c9a-a4c3-79fccdd2ae36,Bike,Chennai,Goyal Marg,Warrior,1179.67
7/14/2025,7:35:00,11316936-502a-44c9-ada8-517436d837a9,Cancelled,2d95b8a1-1e27-4c68-bad6-8eefbcae8dad,Mini,Bangalore,Bera,Dewan Street,1374.74
7/7/2025,5:20:01,7d5446e0-040a-4ae0-adc4-e55fdb749d1e,Cancelled,59e1c876-52f7-43cf-ad50-95f338a910b7,Prime Sedan,Mumbai,Jayaraman Marg,Devi Path,764.51
